id,name,ig_followers,ig_handle,category,subcategory,location
40326,Diksha Gupta,104839,dikshagupta1602,Lifestyle & Living,Personal Vlogs,Bengaluru
50489,Sandhya Majji,104734,pinkpebblehome,Home & Decor,Interiors,Bengaluru
39979,Ramm,104630,mahabala_ramm,Travel & Places,City-focused Content,Bengaluru
38381,Bhavya M,104573,makeup_by_bhavyagowda,Beauty,Makeup & Cosmetics,Bengaluru
2201,Rupadeb,104445,rupadebs,Lifestyle & Living,Personal Vlogs,Bengaluru
17577,Gayatri Borah,103840,shimmery_wink,Lifestyle & Living,Personal Vlogs,Bengaluru
39373,Nikita Mishra,103765,nikitamishraofficial_37,"Family, Kids & Pets",Family / Couple Vlogs ,Bengaluru
16658,Shwetha,103683,meetthevasishtas,Lifestyle & Living,Personal Vlogs,Bengaluru
48721,Shanaya Singh,103389,coachshanaya,Fitness,Training & Fitness,Bengaluru
20015,"Plusxhub | Latest News On Martin Garrix, Edm & Music Festivals",103342,plusxhub,"News, Media & Magazines",Entertainment,Bengaluru
20056,Diivya Rao Bajaj,103302,divya_devaraj_rao,Fashion,Style & Grooming,Bengaluru
49377,Preeti Chaudhary Antil,15069,princesslife2020,Lifestyle & Living,Personal Vlogs,Chandigarh
28539,Nancy Rajput,15067,__thepinkcess__,Fitness,Training & Fitness,Chandigarh
48710,Sahil Sharma,15009,_yesshanu,Fitness,Training & Fitness,Chandigarh
4487,Anupam Goel,14992,dil_e_cious,Lifestyle & Living,Personal Vlogs,Chandigarh
19421,Sakshi,14960,sunflower_recommends,Lifestyle & Living,Personal Vlogs,Chandigarh
38215,Parina & Shivam,14036,life_of_2lovers,"Family, Kids & Pets",Family / Couple Vlogs ,Chandigarh
48266,Chart Analysis,14003,chartanalysisofficial,Finance & Investments,Investing,Chandigarh
40355,Janhavi Bansal,13895,janhavibansal,Lifestyle & Living,Personal Vlogs,Chandigarh
25473,Neelkamal,13707,fashionistamomy,Lifestyle & Living,Personal Vlogs,Chandigarh
41831,Palak Sharma,13352,_.palak._._._,Entertainment,Fun-Content,Chandigarh
4846,Shilpa Bindlish,13199,shilpabindlish,Lifestyle & Living,Personal Vlogs,Chandigarh
50601,Shivya,13093,shivyasarin_,Lifestyle & Living,Personal Vlogs,Chandigarh
5236,Avantika,13037,waywardwayfarer_,Travel & Places,Travel & Food Photography,Chandigarh
17253,Aditi Ahuja,12633,aditiahuja_,Lifestyle & Living,Personal Vlogs,Chandigarh
5078,Sandhya,12591,sand_silk,Beauty,Makeup & Cosmetics,Chandigarh
16789,Navya Sharma,12024,navyasharma0301,Entertainment,Fun-Content,Chandigarh
45318,Simran,11878,beginnings_for_you,Photography / Videography,Wedding Photography,Chandigarh
1707,Khushboo Sethi,11753,_khushboo.sethi_,Beauty,Skin-Care,Chandigarh
44360,Mandy Kaur Airen,11743,mandyy_kaur_,Lifestyle & Living,Personal Vlogs,Chandigarh
21001,Kunal Meghani,11540,raipur_ka_zayka,Food ,Food Reviews,Chandigarh
29482,Surbhi Rathore,3586478,surbhirathore3_,Fashion,Style & Grooming,Delhi
1419,Sharwari Gujar,3530961,sharwari_gujar,Lifestyle & Living,Personal Vlogs,Delhi
5315,Shivesh Bhatia,3439388,shivesh17,Food ,Cooking & Recipes,Delhi
23958,Sanjhalika Shokeen,3389029,sanjhalika,Entertainment,Singing & Music Videos,Delhi
21903,Mohak Narang,3376468,mohak.narang,Fashion,Style & Grooming,Delhi
14695,Karan Wahi,3330909,karanwahi,Arts,"Acting, Pro (TV / Series)",Delhi
25076,Aarush Bhola,3326279,aarushbhola17,Comedy & Memes,Funny Shorts,Delhi
12312,Disha Parmar Vaidya,3221032,dishaparmar,Arts,"Acting, Pro (Movies)",Delhi
6661,Priyank,3219631,priyanksharmaaa,Arts,Music & Singing,Delhi
21910,Naveen Singh,3119467,bihariladka,Entertainment,Fun-Content,Delhi
9616,Devanshu Mahajan,3116539,chimkandian,Entertainment,Fun-Content,Delhi
21896,Nancy Tyagi,3055130,nancytyagi___,Fashion,Style & Grooming,Delhi
40985,Ruchika Vashisht,3048509,jj_ruchika,"Family, Kids & Pets",Family / Couple Vlogs ,Delhi
28072,Nitish Rajput,2945255,nitishrajpute,Entertainment,Feel-Good News / Stories,Delhi
40194,Dishu Yadav,2927814,aapkidishu_,"Family, Kids & Pets",Kids Learning & Crafts,Delhi
38736,Baklol Video,2902591,baklolvideo,Entertainment,Fun-Content,Delhi
24774,Bhoomi Sharma,2849394,tishabhoomi5,Fashion,Style & Grooming,Delhi
27671,Eshaan Nagpal,2844377,indian_bawarchi,Food ,Cooking & Recipes,Delhi
43891,Prachi Tehlan,2793785,prachitehlan,Arts,"Acting, Pro (TV / Series)",Delhi
14609,Abhishek Upmanyu,2760318,aupmanyu,Comedy & Memes,Standup Performer,Delhi
28803,Surjith S,204969,actorsurjithkumar,Arts,"Acting, Pro (Movies)",Chennai
28511,Anand C,204928,nangarombabusy,Tech,Gadget Reviews & Unboxing,Chennai
38591,Rutu Patel,203490,rutupatel_____,Lifestyle & Living,Personal Vlogs,Chennai
5429,Noopur Kalra,203344,noopurkalra,Fashion,Style & Grooming,Chennai
27568,Sean Roldan,201547,rseanroldan,Arts,Music & Singing,Chennai
49001,Sailekha Babu,201047,nammachennai_blogger,Lifestyle & Living,Personal Vlogs,Chennai
22248,Pavitra Sagar,200748,stylemuze,Fashion,Style & Grooming,Chennai
41081,Jesi,200556,jesina_vlogs,Lifestyle & Living,Personal Vlogs,Chennai
20101,Aishweryaradhakrishnan,198932,aishweryaradhakrishnan,Entertainment,Singing & Music Videos,Chennai
41896,Abarna Sivabalan,194203,abarnasivabalan,Food ,Cooking & Recipes,Chennai
49042,Aarthi Chandran,193887,mable.rt,Beauty,Makeup & Cosmetics,Chennai
25263,Jump Cuts,191511,jump_cuts,Comedy & Memes,Viral & Memes,Chennai
42657,Bharat Raj,190372,bharat_raj_official,Fitness,Training & Fitness,Chennai
21705,Chandru Stephen,189996,chandrus_corner,Comedy & Memes,Funny Shorts,Chennai
20383,Barath Sudhan K,188479,that__smokin__thing,Food ,Food Reviews,Chennai
22102,Sindhu Sreekanth,186106,rjsindhulive,Comedy & Memes,Funny Shorts,Chennai
20922,Selva Sunitha,182787,livingflavourswithsunitha,Food ,Cooking & Recipes,Chennai
46677,Nishi Sanghvi,182239,nishfit_28,Fitness,Training & Fitness,Chennai
40059,Lalitha Srinivasan,181005,mylapore_paati,Lifestyle & Living,Personal Vlogs,Chennai
40204,Mithrachandhini,177729,mithrachandhini.s,Lifestyle & Living,Personal Vlogs,Chennai
40287,Sheetal Joshi,144745,sheetal_joshi_official,Lifestyle & Living,Personal Vlogs,Dehradun
45770,Dehradoongram,137648,dehradoongram,Community Pages,City-focused Content,Dehradun
2539,Sonali Singh Pal,137373,queen_sonali21,Lifestyle & Living,Personal Vlogs,Dehradun
32105,Abhinav A. Bindra,126089,abhinav_bindra,Sports,Professional: Individual Sports,Dehradun
361,Vaishali Rajput,122989,vaishali_rajput_uk07,Entertainment,Fun-Content,Dehradun
48192,Manika Narang,111380,ahundredversions,Fashion,Style & Grooming,Dehradun
38725,Himanshu Negi,104532,go_go_honeyboy,Entertainment,Fun-Content,Dehradun
12224,Ritesh Singh Bisht,104243,beastwolfuk,Sports,Professional: Individual Sports,Dehradun
1123,Satyam Rajput,102727,imdevdixit,Lifestyle & Living,Personal Vlogs,Dehradun
726,Kratika Gupta,101331,kratika.gupta.12,Lifestyle & Living,Personal Vlogs,Dehradun
21958,Radhi Arora,101298,radhiiarora,Food ,Food Reviews,Dehradun
45620,Prashant Sethi,90030,tradetimes45,Finance & Investments,Personal Finance,Dehradun
32244,Badal,89060,badalmusic,Arts,Music & Singing,Dehradun
48783,Little Dehradun Stories,88789,littledehradunstories,Community Pages,City-focused Content,Dehradun
48611,Durga Rana,75629,divyarana.7,Fitness,Training & Fitness,Dehradun
40145,Taniya,73020,_itstaniyaa_,Fashion,Style & Grooming,Dehradun
4996,Pia,71718,pia_dahiya,Lifestyle & Living,Personal Vlogs,Dehradun
1086,Sahil Akram,69453,sahilakram__,Learning,Professional Development,Dehradun
45257,Mansi Negi,68503,mansi__negi488,Fashion,Style & Grooming,Dehradun
42225,Tanya Verma,68464,tanyasbakingblog,Food ,Cooking & Recipes,Dehradun
33707,Arti Goyal Advocate,103291,artigoyal_official,"Family, Kids & Pets",Family / Couple Vlogs ,Bengaluru
28438,Vindhya Gowda,103279,vindhya_gowda,Fashion,Style & Grooming,Bengaluru
44221,Alisha Ansari,103131,dimple_with_dumbbell,Fitness,Training & Fitness,Bengaluru
40029,Food Stories With Us,102884,foodstorieswithus,Food ,Food Reviews,Bengaluru
4394,Sanoj Sk,102633,sanoj_sk,Automotive,Bike Enthusiast,Bengaluru
22593,Mannheer,102251,mannheer_goals,Lifestyle & Living,Personal Vlogs,Bengaluru
38334,Aakanksha Doda,101994,dance_with_specs,Entertainment,Entertaining Dance Videos,Bengaluru
21166,Akansha Sinha,101972,akansha.sinha,Travel & Places,Street / People Photography,Bengaluru
5178,Akanksha Tyagi,101874,akshi_aks,Beauty,Style & Grooming,Bengaluru
25271,Shwethaa,101805,outofvanilla,Lifestyle & Living,Personal Vlogs,Bengaluru
3047,Misba Khan,101383,rowdybabyamyra,"Family, Kids & Pets",Family / Couple Vlogs ,Bengaluru
2629,Govind Kumar Singh,101226,govindkumarsinghofficial,Lifestyle & Living,Personal Vlogs,Bengaluru
38378,Divya N,101226,makeupbydivyanagaraj,Beauty,Makeup & Cosmetics,Bengaluru
39323,Layasthana,101061,layasthana,Arts,Doodling & Animation,Bengaluru
3743,Sneha Jha,100924,sneha.jha,Lifestyle & Living,Personal Vlogs,Bengaluru
3110,Hemani Rawat,100754,iamhemanirawat,Fashion,Style & Grooming,Bengaluru
8229,Vaishnavi Rajasekaran,100743,vaishnavi_rajasekaran,Comedy & Memes,Funny Shorts,Bengaluru
42895,Rahul Dravid,100450,rahuldravidofficial,Sports,Professional: Team Sports,Bengaluru
14416,Gracegranule.busi,100390,grace.granule,Beauty,Skin-Care,Bengaluru
2729,Sandeep M V,100348,sandeep.mv,Photography / Videography,Street / People Photography,Bengaluru
21547,Aarush Multani,11415,aarushmultani,Comedy & Memes,Funny Shorts,Chandigarh
28495,Sangam Sharma,11364,sharmajiishere,Entertainment,Fun-Content,Chandigarh
4934,Geetanjali,11308,living_mychildhoodagain,"Family, Kids & Pets",Family / Couple Vlogs ,Chandigarh
19362,Neha Padwal,11278,livingmiedream,Lifestyle & Living,Personal Vlogs,Chandigarh
45522,Aliza,11081,theglazebeauty,Beauty,Skin-Care,Chandigarh
39851,Theweddingtwist,10998,theweddingtwist,Photography / Videography,Wedding Photography,Chandigarh
39699,Priyanka,10894,_thesassy_gal,"Family, Kids & Pets",Family / Couple Vlogs ,Chandigarh
45245,Chandigarh Photography Studio,10828,raaz_photography_studio,Community Pages,Art & Artist Community Page,Chandigarh
5228,Imran Ansari,10702,theimranvlog,Lifestyle & Living,Personal Vlogs,Chandigarh
1294,Abhimanyu Sharma,10624,realabhistar,Entertainment,Singing & Music Videos,Chandigarh
22970,Kirti Vohra,10616,kirti_vohra_,Entertainment,Feel-Good News / Stories,Chandigarh
1397,Anmol Saini,10590,just.wantedtodoit,Beauty,Style & Grooming,Chandigarh
327,Lipi Joshipura,10266,talksinfinite,Beauty,Skin-Care,Chandigarh
29910,Dhiraj Dhadwal,10245,transformwithdhiraj,Fitness,Training & Fitness,Chandigarh
1039,Naiya,10232,brown__blogger,Beauty,Makeup & Cosmetics,Chandigarh
30273,Vanshita Batra,9995,vanshita.batra21,Beauty,Skin-Care,Chandigarh
5054,Abhitej Singh,9696,abhitejsinghmusic,Entertainment,Singing & Music Videos,Chandigarh
49621,Priya Nagpal,8660,styloholic_taurian,Entertainment,Singing & Music Videos,Chandigarh
49735,Neha Bhardwaj,5881,glamorousgudzz,Beauty,Skin-Care,Chandigarh
51672,Monikasael,5138,monikasael,Lifestyle & Living,Personal Vlogs,Chandigarh
5546,Adhvaith Sujay,176513,adhi__2312,Entertainment,Entertaining Dance Videos,Chennai
47040,Simran Rishi Bagga,175020,deepshikhaofficial_,Arts,"Acting, Pro (Movies)",Chennai
51871,Aadhirai,173872,aadhirai_soundararajan,Lifestyle & Living,Personal Vlogs,Chennai
4895,The Relatable Ai,168342,therelatableai,Entertainment,Fun-Content,Chennai
10630,Harish Tifi,167681,harishtifi_official,Arts,Professional Dancing,Chennai
50416,Aakarsha,166592,aakarshasunil,Entertainment,Singing & Music Videos,Chennai
2436,Niroop Nandakumar,165439,niroopnandakumar,Arts,"Acting, Pro (Movies)",Chennai
34963,Rajamanickam Muthu,165359,iamrajamanickam,Fashion,Style & Grooming,Chennai
13891,Subhiksha Venkat,165323,subhikshavenkat,Lifestyle & Living,Personal Vlogs,Chennai
16321,Dr.divya Vora,164913,thegirldocnextdoor,Health,Women Wellness / Pregnancy,Chennai
49105,Tamil Beauty Tv,164908,tamilbeautytv,Community Pages,Art & Artist Community Page,Chennai
20347,Rajaganapathy,164341,rajaganapathyofficial,Arts,Music & Singing,Chennai
2413,Suruthi Periyasamy,164171,suruthiperiyasamy,Arts,"Acting, Pro (TV / Series)",Chennai
23575,Vignesh K,164137,vigneshkae,Comedy & Memes,Funny Shorts,Chennai
43602,Harini Venkatesan,163909,harini.genelia,Entertainment,Singing & Music Videos,Chennai
50316,Rakesh Raghunathan,160825,therakeshraghunathan,Food ,Cooking & Recipes,Chennai
22149,Vishali Jaikumar,160414,vishali_jaikumar,Beauty,Makeup & Cosmetics,Chennai
2670,Vanathi S,160080,theuntoldtrails,Travel & Places,Backpacking & Biking,Chennai
37176,Ss Childcare,158431,sschildcare_dsk,,,Chennai
21344,Sumithraofficia,158222,ammuzz_sumithra,Entertainment,Entertaining Dance Videos,Chennai
38835,Ranjana Joshi,67704,ranjanajoshi_rj,Entertainment,Fun-Content,Dehradun
27099,Radha Gaira,66593,radhagaira,Fitness,Yoga,Dehradun
43311,Kena Shree,62368,kenashree,Entertainment,Info-tainment,Dehradun
40305,Ketan Pal,62255,midnight.kettle,Arts,Doodling & Animation,Dehradun
582,Shivani Kakkar,61843,shivaniikakkar,Beauty,Style & Grooming,Dehradun
3738,Shiipra,57938,_theyellowskirt_,Fashion,Style & Grooming,Dehradun
39686,Ca Varnika Goyal,57261,varnikagoyalofficial,Lifestyle & Living,Personal Vlogs,Dehradun
40919,Keerti,54293,beautyparlourwalididi,Beauty,Makeup & Cosmetics,Dehradun
12164,Aman Virdi,50795,i.aman_virdi,Lifestyle & Living,Personal Vlogs,Dehradun
22199,Avneesh Sudha,49982,avneeshsudha,Sports,Professional: Team Sports,Dehradun
48626,Prachi Chaudhary,48412,prachi_lifts_,Fitness,Training & Fitness,Dehradun
51739,Shivang,47715,avihs_lyf,Entertainment,Fun-Content,Dehradun
19543,Prachi Vijayvergiya,45943,thevizz_world_,Beauty,Skin-Care,Dehradun
51797,Mayank Goyal,43673,mayank_sir_english,Education,Professional Development,Dehradun
29248,Chand Simahendru,43399,_chandsimahendru_,Lifestyle & Living,Relationships & Dating,Dehradun
3525,Aadhya Rodey,42244,aadhya10_12_2019,Lifestyle & Living,Product Reviews / Shopping,Dehradun
48619,Vinayak Sharma,41115,vinayak_fit_sharma,Fitness,Training & Fitness,Dehradun
41503,Mansiverma,38617,_chiku_mansi,Entertainment,Singing & Music Videos,Dehradun
38850,Shivani,37435,_shivanii1307,Fashion,Style & Grooming,Dehradun
35123,Lakshay Soni,36097,itslakshaysonii,Entertainment,Film-making & Cinematography,Dehradun
32248,Sunidhi Chauhan,2727331,sunidhichauhan5,Arts,Music & Singing,Delhi
13669,Jonita Gandhi,2644706,jonitamusic,Arts,Music & Singing,Delhi
30694,Shivaditya Barjatya,2558720,shivadityabarjatya,Lifestyle & Living,Personal Vlogs,Delhi
26150,Soniya Singh Khatri,2475051,fitgirl_08,Fitness,Training & Fitness,Delhi
22231,Diipa Büller Khosla,2390800,diipakhosla,Fashion,Style & Grooming,Delhi
48740,Saloni Suleniya,2383832,saloni_suleniyaaa03,Entertainment,Singing & Music Videos,Delhi
24679,Dr. Arvind Arora,2368262,arvind.aroraj,Entertainment,Info-tainment,Delhi
26882,Prabhjot Singh,2362086,jatt_prabhjot,Automotive,Bike Enthusiast,Delhi
24768,Anand,2321461,chahat_anand,Food ,Food Reviews,Delhi
12868,Mahhi Vinod Vij,2254976,mahhivij,Arts,"Acting, Pro (TV / Series)",Delhi
38392,Shivangi Prajapat,2254550,chotii__1,Entertainment,Singing & Music Videos,Delhi
12230,Vaibhav Arora,2220436,vaibhav_aroraa,Lifestyle & Living,Personal Vlogs,Delhi
30720,Salman Ali,2220362,officialsalman.ali,Arts,Music & Singing,Delhi
14795,Karron S Dhinggra,2217734,theformaledit,Fashion,Style & Grooming,Delhi
24307,Lakhan Arjun Rawat,2184600,lakhan_999,"Family, Kids & Pets",Family / Couple Vlogs ,Delhi
11374,Anshu Choudhary,2173433,anshu_choudhary174,Entertainment,Fun-Content,Delhi
45041,Tamanna Singh,2163914,_itstamannaa,Entertainment,Entertaining Dance Videos,Delhi
32028,Neetu Kapoor,2139825,neetu54,Arts,"Acting, Pro (TV / Series)",Delhi
2089,Swati Tiwari,2129010,fairytale_swati,Entertainment,Fun-Content,Delhi
14676,Himanshu Kohli,2118911,befikrelifestyle,Arts,"Acting, Pro (TV / Series)",Delhi
34736,Gopika,100123,gopikasuresh_,Entertainment,Entertaining Dance Videos,Bengaluru
15526,Shree Singh,100009,shreellous,Fashion,Style & Grooming,Bengaluru
1985,Mohammed Shakeeb Hayath,99157,starman_shakeeb,Entertainment,Singing & Music Videos,Bengaluru
37309,Swati Aggarwal,99043,swatiaggarwalofficially,"Family, Kids & Pets",Family / Couple Vlogs ,Bengaluru
4203,Harsha,98587,harsha.happiness,Travel & Places,City-focused Content,Bengaluru
40033,Dr. Shreya Yeli,98094,shreya_p_yeli,Fashion,Style & Grooming,Bengaluru
9738,Siri Raju,97366,siri_rajuu_,Fashion,Style & Grooming,Bengaluru
9228,Gayatri Dwivedi,96821,rangoonstudio,Home & Decor,Interiors,Bengaluru
50449,Shilpi Kulshrestha,96362,shilpilll,Lifestyle & Living,Personal Vlogs,Bengaluru
22637,Meenakshi Rawat Gupta,96285,nautanki_as_he_says,Lifestyle & Living,Personal Vlogs,Bengaluru
24187,Bharath Gowda,95936,bharathgowda__official,Fitness,Training & Fitness,Bengaluru
36780,Sampada Yadav,95687,sampadayadavv,Travel & Places,City-focused Content,Bengaluru
2653,Sowmya Ganesh,95575,sowmyao7,Home & Decor,Interiors,Bengaluru
17268,Tequilatobm,95213,tequilatobm,Fashion,Style & Grooming,Bengaluru
4119,Sonali Jain,95045,sonali_boliya,Travel & Places,City-focused Content,Bengaluru
3983,Tripti Singh,94977,mommywithherangel_aadriti,"Family, Kids & Pets",Parenting Tips / Pregnancy,Bengaluru
40044,Spoorthi Ramitha,94595,spoorthi___ramitha,Lifestyle & Living,Personal Vlogs,Bengaluru
20536,Neha  Misri,94214,neha_misri,Lifestyle & Living,Personal Vlogs,Bengaluru
41158,Banni Bengaluru,94212,bannibengaluru,Entertainment,Vox-Pop / Street-Polls & QnA,Bengaluru
20566,Preethi Sriram,94182,prettypicturesbyps,Photography / Videography,Street / People Photography,Bengaluru
47217,Akshita Sharma,2824,crazzy__soul_,Lifestyle & Living,Personal Vlogs,Chandigarh
49279,Anju Kundlas,2665,anju_kundlas,"Family, Kids & Pets",Family / Couple Vlogs ,Chandigarh
48387,Manoj Kumar,1671,manojkumarr_005,Gaming & Anime,Mobile Gaming,Chandigarh
26843,Ranjan,36042,_iamujju,,,Dehradun
48612,Kirtiveer Rana,35080,ig_kirtiveer,Fitness,Training & Fitness,Dehradun
48687,Shivam Saway,33263,shivam_saway,Fitness,Training & Fitness,Dehradun
4040,Kiara,33191,tickle_star_kiara,"Family, Kids & Pets",Family / Couple Vlogs ,Dehradun
46440,Srishty Pal,30501,sriishtypal,Entertainment,Fun-Content,Dehradun
23237,D Enamul,30155,unique_enamul,Entertainment,Singing & Music Videos,Dehradun
43646,Stuti Sharma,29971,the.unconfined.soul,Fashion,Style & Grooming,Dehradun
38812,Simmi Thapa,29652,simron_.thapa,Entertainment,Entertaining Dance Videos,Dehradun
44049,Shaddy,28577,im.shaddyy,Travel & Places,City-focused Content,Dehradun
19284,Deepti Arora,28526,deepti_beautyhub,Beauty,Makeup & Cosmetics,Dehradun
42197,Prakhar,27973,prakharnegi_,Fitness,Training & Fitness,Dehradun
4312,Narula,27646,mum_n_baby_anvee,Lifestyle & Living,Personal Vlogs,Dehradun
42510,Sadik Badshah Vlogs,26527,sadik_badshah_vlogs,Lifestyle & Living,Personal Vlogs,Dehradun
19644,Hemant Joshi,26167,garhwali_hemu,Travel & Places,Travel & Food Photography,Dehradun
30732,Karan Nawani,25633,karannawaniii,Arts,Music & Singing,Dehradun
21352,Mandeep,25621,fashion_queen_mandeep,Lifestyle & Living,Product Reviews / Shopping,Dehradun
33440,Khushi Chhetri,25172,khushi.chhetri_,Fashion,Style & Grooming,Dehradun
48242,Aksh Verma,24582,aksh.verma,Lifestyle & Living,Personal Vlogs,Dehradun
19816,Rishita,24322,euphoricpassports,Lifestyle & Living,Personal Vlogs,Dehradun
4107,Rohit Chauhan,24076,itsrrohit,Lifestyle & Living,Product Reviews / Shopping,Dehradun
28819,Rocky Singh & Mayur Sharma,158180,rockyandmayur,Food ,Food Reviews,Chennai
2454,Rakesh Solanki,157682,9720rakesh,Travel & Places,City-focused Content,Chennai
41827,Shanmugam Ravi,157388,shan___pavi,"Family, Kids & Pets",Family / Couple Vlogs ,Chennai
42806,Vikram Singh Rajpurohit H,154364,financeguyvikram,Finance & Investments,Investing,Chennai
34148,Covai Express,151938,covai.express,Comedy & Memes,Viral & Memes,Chennai
40083,Dr. Simran Raj,151276,dr_simranoffi,Entertainment,Singing & Music Videos,Chennai
20063,Krithiga Manohar,149068,krithigamanohar,Entertainment,Entertaining Dance Videos,Chennai
40195,Kichu's Abi,146901,kichus_abi,"Family, Kids & Pets",Family / Couple Vlogs ,Chennai
43206,Dipshi Blessy,145644,dipshi_blessy,Entertainment,Fun-Content,Chennai
49286,Sanghavi Senthil,142414,sanghavisenthil.official,Entertainment,Singing & Music Videos,Chennai
39217,Shiva Kumarr,141912,shivakumarr20,Entertainment,Fun-Content,Chennai
48373,Narain Ram,140159,narainraam,Arts,"Acting, Pro (TV / Series)",Chennai
29122,Keerthan Subash,139958,_keerthan_subash_,Entertainment,Fun-Content,Chennai
50519,Ganesh Nandhakumar,138391,beersforbreakie,Food ,Cooking & Recipes,Chennai
2875,Subha Rajendren,138369,subha_rajendren,Lifestyle & Living,Personal Vlogs,Chennai
32336,Arihant Bhandari,138311,aestheticgaane,Arts,Creative Writing & Story-Telling,Chennai
12807,Swetha Renukumar,136342,one_pitch_catch,Lifestyle & Living,Personal Vlogs,Chennai
41818,Imrana Nagoor,135216,imrana_nagoor,Food ,Cooking & Recipes,Chennai
